Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
Nova Ltd,Information Technology,2022,25.3353918442198,5.01302083333334,24.6885817672943,50.7894736842105,0.233,3.5095567212229,88.84714893423963
ON Semiconductor Corp,Information Technology,2022,70.1367373775052,53.490925141356,80.5437029925396,72.9402187960774,0.32289999999999996,0.1791,2.7223325747707188
ORIX Corp,Financials,2022,74.1829639506911,70.5423312901563,66.7843348543555,85.9188891965055,0.057999999999999996,0.025,0.3777297615043989
Obic Co Ltd,Information Technology,2022,32.2969531636589,33.6142006516122,33.4227180535886,30.8997400639843,0.161,0.203,17.71802091123692
Omron Corp,Information Technology,2022,88.4453865488461,95.6838981947391,87.0601889456468,81.5753205424138,0.106,0.0766,1.9225237275754063
Open Text Corp,Information Technology,2022,74.9075018149002,73.3625435344343,71.5816275834658,78.2648929809016,0.2212,0.0653,16.837070679330125
Oracle Corp,Information Technology,2022,51.0654112001656,77.4289725159978,76.5661081704398,21.2300890417975,-6.0789,0.11630000000000001,2.1566469703238482
Oracle Corp Japan,Information Technology,2022,57.1872772693862,17.4062858012674,60.985977224619,65.8604222193497,0.37,0.28800000000000003,10.034397634462312
Otsuka Corp,Information Technology,2022,43.6254145812146,58.9617687302086,58.6491595619779,26.1491104422244,0.14300000000000002,0.11900000000000001,4.921222896304463
Oversea-Chinese Banking Corporation Ltd,Financials,2022,44.0594599555753,75.849897722664,46.7294793462985,77.7430555555556,0.1334,0.0123,0.45127888466530625
Oxford Instruments PLC,Information Technology,2022,68.1855009445365,58.5248618902465,70.0565647370381,78.6340126065705,0.19690000000000002,0.11699,6.425012907206645
PNC Financial Services Group Inc,Financials,2022,71.0149165037467,79.8270693717116,72.0124583584874,70.8319650729966,0.1167,0.0101,0.10983852858631005
PTC Inc,Information Technology,2022,61.6350133087839,25.9272077615145,64.6703052369371,69.7336313681662,0.2082,0.09429,3.3228193914873354
Paragon Banking Group PLC,Financials,2022,63.213962263421,67.0364277914725,61.0247979725308,74.7868360255535,0.15191000000000002,0.01225,0.11370897808802563
Partners Group Holding AG,Financials,2022,59.3479986033658,83.71235550005,74.4687953794862,40.5260214385583,0.41,0.2139,121.53698611666006
PayPoint plc,Financials,2022,34.0389420671204,37.5573936208048,31.2633811063104,34.8746618515653,0.41350000000000003,0.11320000000000001,5.26199129328183
Power Corporation of Canada,Financials,2022,62.9641454135232,94.3664791759107,86.0964932337893,26.2112872838121,0.07919,0.011000000000000001,0.17633291739831558
Powszechna Kasa Oszczednosci Bank Polski SA,Financials,2022,67.386536531688,78.4481202108902,72.0925395145408,56.6730769230769,0.316,0.01179,0.45473350877991453
Powszechny Zaklad Ubezpieczen SA,Financials,2022,76.8353242247555,78.6997839226521,75.1848276097994,82.6517094017094,0.19518999999999997,0.008100000000000001,0.7808075823688404
Principal Financial Group Inc,Financials,2022,69.0541677061808,94.5412574249374,76.393611384606,56.4662910883608,0.1531,0.005254277459811891,0.06148527726970985
Progressive Corp,Financials,2022,60.205678510415,22.9973647512407,57.1125232383511,81.3269823031354,0.19820000000000002,0.0437,1.051141538919482
Prudential Financial Inc,Financials,2022,70.3702162123771,85.0451031168085,77.8115173471336,60.0710448904502,0.1923,0.006,0.05191806390865358
Prudential PLC,Financials,2022,75.4717061976491,77.5351102385986,77.8372690143002,71.8756839673379,0.16149000000000002,0.0151,0.08709833944646946
QBE Insurance Group Ltd,Financials,2022,78.6636131610154,96.9356898006769,85.8788962612254,88.1293523739567,0.1438,0.029689999999999998,0.6013293707681089
Qualcomm Inc,Information Technology,2022,75.7164328312282,68.7493464586009,87.4227919854497,67.5197102741439,0.48799,0.18960000000000002,3.168031739811912
Raiffeisen Bank International AG,Financials,2022,49.8594106993717,79.1768461902433,83.036577951664,58.6111111111111,0.133,0.01179,0.09193375866584835
Rathbones Group PLC,Financials,2022,74.4894742886183,74.3812305303942,56.6449435214509,92.2407159715532,0.09753,0.06892735427511049,1.1233735376185103
Raymond James Financial Inc,Financials,2022,61.3184572711382,81.5168053728319,60.0038935332767,56.5672519576849,0.184,0.0227,0.2968306997001021
Regions Financial Corp,Financials,2022,80.2828924406534,86.8267675011187,78.4111132500299,84.1541221000991,0.1329,0.0134,0.11843212280668093
Renesas Electronics Corp,Information Technology,2022,79.460398619402,85.2909231487975,64.9239563663449,96.4488989016716,0.24489999999999998,0.1448,5.587121693514415
Renishaw PLC,Information Technology,2022,55.5416363348186,47.3470055064839,60.4577810468724,58.9295813730167,0.1317,0.3850935814028697,9.13417519090343
Reply SpA,Information Technology,2022,66.6751766719558,44.8254700731447,65.8739825376817,73.9497435897436,0.1791,0.7505409951654979,18.120104257213622
Resona Holdings Inc,Financials,2022,62.4947285715454,78.293291959405,43.7082266194568,82.1449335548173,0.065,0.003,0.03494640076443374
Ricoh Co Ltd,Information Technology,2022,60.4792860834398,51.4486381673882,61.1134278565472,68.95995297275,0.059000000000000004,0.02719,0.2697496242747019
Ringkjoebing Landbobank A/S,Financials,2022,40.1204000628887,69.5808633701834,44.645641501906,28.7935323383085,0.218,0.0302,1.319782702804518
Roper Technologies Inc,Information Technology,2022,58.3648058099069,45.7828965852971,48.1365937157815,70.9789837305213,0.1072,0.06509999999999999,2.0674967080816544
Royal Bank of Canada,Financials,2022,52.7104647776768,90.1324683194175,90.0318188687315,57.6479533154103,0.14029999999999998,0.008100000000000001,0.29661098026142274
S&P Global Inc,Financials,2022,80.2339818342269,76.2836908585432,87.069454064477,91.504926783683,0.11359,0.06570000000000001,2.303334532670947
SAP SE,Information Technology,2022,66.1411084620815,76.8989748093139,90.9756489495454,90.3515896959852,0.19039999999999999,0.12029999999999999,15.079873174810164
SBI Holdings Inc,Financials,2022,38.7428312837529,52.9244280067769,35.2731903876251,40.0683249312134,0.036000000000000004,0.006999999999999999,0.5474099398123082
SCSK Corp,Information Technology,2022,74.3189700245476,62.7435041753661,68.1243631699935,83.1578326429027,0.14400000000000002,0.08849,5.833027351463912
SEI Investments Co,Financials,2022,65.9886122097365,51.6990002387415,60.4122299969577,75.6788114814571,0.2263,0.1885,7.74507656271852
STMicroelectronics NV,Information Technology,2022,90.4931631669437,95.3884400295041,91.1411302566335,83.5496852338832,0.28699,0.19,3.6580308974796205
Sage Group PLC,Information Technology,2022,50.1470086320898,45.695989214695,66.322800207703,37.5676131515765,0.23466,0.084,3.6976867896041337
Salesforce Inc,Information Technology,2022,61.4217490825616,75.7591025121844,77.5430785852673,43.2702651651906,0.1371,0.0814,2.5517117297616783
Sampo Oyj,Financials,2022,63.3882288138579,75.9078153877895,63.6687223291972,66.2713963963964,0.163,0.04,0.3489386767262745
Santander Bank Polska SA,Financials,2022,76.9616191686456,77.0251252892161,78.1490417386501,89.3525641025641,0.15039999999999998,0.0174,1.1189975548003481
Schroders PLC,Financials,2022,66.2739272029171,87.7079757986404,61.6824131733989,66.4965868436974,0.11444000000000001,0.024390000000000002,1.5339364335212557
Scor SE,Financials,2022,69.242084650331,86.5830897258546,44.2686254143208,93.2716049382716,0.18100000000000002,0.0179,0.21300239245891212
Screen Holdings Co Ltd,Information Technology,2022,67.5937790716206,79.014307306447,57.9934770821983,69.729643472376,0.21,0.151,3.7404496130876113
Seagate Technology Holdings PLC,Information Technology,2022,56.1006856405953,53.6050757975041,60.9384094294281,49.5530864197531,-0.29359999999999997,0.0048,2.3634246803626255
Seiko Epson Corp,Information Technology,2022,79.7380275627761,58.7636022947326,92.2869971999616,75.4550033837825,0.10800000000000001,0.0575,0.5112364010203556
Shimadzu Corp,Information Technology,2022,69.6367126125585,76.8082611832612,63.5321100917431,73.0770887166236,0.129,0.12,3.513859860265348
Singapore Exchange Ltd,Financials,2022,66.1607105083235,59.8768341933575,67.1268257647277,73.9236111111111,0.35183,0.1497,13.200089913025469
Skandinaviska Enskilda Banken AB,Financials,2022,69.6866714752361,87.3597821186451,71.7892605533405,60.2882192537365,0.17898,0.01068,0.10440873142052425
Skyworks Solutions Inc,Information Technology,2022,57.7800970073056,44.717839838859,61.4285363163973,67.4348807494404,0.2366,0.15759,2.1339464022855923
Societe Generale SA,Financials,2022,79.1287195114791,96.2839005261919,77.6803069969425,88.2435465768799,0.0262,0.0011,0.01686157504409658
Soitec SA,Information Technology,2022,72.6330445048464,78.5275864387891,67.0806653915709,74.7210197210198,0.19829999999999998,0.1058,7.65690845950488
Sopra Steria Group SA,Information Technology,2022,72.7713265127696,77.6243335229918,71.7973887446837,72.2158088824756,0.16829,0.3558135182853047,4.702022763329561
Sparebank 1 Sor-Norge ASA,Financials,2022,69.5467325843602,86.9227253726221,70.0949797682098,62.4086652258928,0.1472,0.01209,0.2463522453330514
Spectris PLC,Information Technology,2022,67.6313539407745,51.4720849595334,66.25933380799,90.1247587602381,0.15029,0.1099,3.9415981126678905
Spirent Communications plc,Information Technology,2022,69.7319500768092,78.9582336999841,48.9682056355757,85.0367588600077,0.10539,0.07825618468564163,1.6042950578667319
St James's Place PLC,Financials,2022,56.1192829692058,52.7118124975709,41.1558962601574,75.1823912901144,0.34979999999999994,0.0024,0.18141710419975451
Standard Chartered PLC,Financials,2022,66.4767999060599,81.3483714828421,90.1942574872937,95.4762439241876,0.07200000000000001,0.004,0.08497997486166245
State Street Corp,Financials,2022,79.2973180935806,88.6529752205002,75.5272007108161,80.9302783716499,0.113,0.0084,0.08041122110106338
Storebrand ASA,Financials,2022,85.1358843132999,98.9950163779216,88.7951235496156,78.0863435216631,0.12925,0.0045000000000000005,0.11569624617332314
Sumitomo Mitsui Financial Group Inc,Financials,2022,45.89509637183,86.6925252608539,57.8644870422905,94.8947837095308,0.065,0.004,0.07172820651767674
Sumitomo Mitsui Trust Group Inc,Financials,2022,59.5986601529127,90.0274949182866,63.7980222256981,45.1210315583719,0.069,0.004,0.11900365045224894
Sun Life Financial Inc,Financials,2022,82.3563899187772,94.0447432986193,82.246618992379,79.2906637876896,0.17800000000000002,0.011200000000000002,0.18723924011763582
Suncorp Group Ltd,Financials,2022,80.0657182321299,83.6075315675713,77.1514101661885,83.3105482123715,0.10039,0.01179,0.28067060378142306
Super Micro Computer Inc,Information Technology,2022,43.5785682471752,33.816084971816,43.9505672327529,51.0505727856943,0.39640000000000003,0.19579000000000002,120.51255222601354
Svenska Handelsbanken AB,Financials,2022,65.6864903028896,94.5159216227428,73.807418937283,43.4741044728638,0.159,0.0083,0.08260151965151916
Swedbank AB,Financials,2022,70.9587093125766,92.0145766359166,70.7394900380578,66.7146456801629,0.183,0.012,0.1156602568826
Swiss Life Holding AG,Financials,2022,75.9939357267122,96.5765427748632,68.909971146605,78.1932577287556,0.10800000000000001,0.0051,0.13350834535844838
Swiss Re AG,Financials,2022,54.534320057494,83.7840895108337,77.5723683520485,90.9087048832272,0.223,0.01839,0.14922532758584273
Swissquote Group Holding SA,Financials,2022,56.0147780165379,39.8805730166352,49.5150549618283,69.9612655999172,0.23199999999999998,0.0163,7.073674800615153
Sydbank A/S,Financials,2022,45.2776712272739,75.5205619884178,37.6674353065519,48.3282118817676,0.2376,0.0183,0.12086874174774212
Synopsys Inc,Information Technology,2022,63.9824707975881,72.5908078677066,64.6844647860155,60.8281545917467,0.2978,0.17589,7.573654427779924
T Rowe Price Group Inc,Financials,2022,58.8315974640747,66.9941855242139,73.0909206768692,49.7467331803393,0.19079000000000002,0.1463,1.9599243567417013
T&D Holdings Inc,Financials,2022,58.5375780189769,77.4975267981874,76.4236182536675,34.7198766457487,-0.11199999999999999,-0.004,0.07268893434270866
TDK Corp,Information Technology,2022,68.4129954994078,85.3842802595414,85.6370422515438,25.4648147122248,0.083,0.0366,2.3586144523506394
TE Connectivity PLC,Information Technology,2022,64.7171119238882,79.8944458067063,84.775377541828,23.2567901234568,0.1912,0.10060000000000001,2.277169289560526
TMX Group Ltd,Financials,2022,54.6653949712836,52.2018218412851,73.4853444842068,42.6441076229387,0.1008,0.0068000000000000005,4.957982653082803
TP ICAP Group PLC,Financials,2022,52.5125895404941,24.5899877857805,44.5144984555745,71.2608847091606,0.10833,0.03759,0.07382883571151017
Talanx AG,Financials,2022,80.7431013605224,89.8458887509275,78.5916140070558,83.4928831128645,0.12849,0.2410413640132087,3.583176693423463
Teledyne Technologies Inc,Information Technology,2022,41.8689528290113,39.4274013024013,47.7804888471891,38.6388057939119,0.10859,0.06493023768060077,1.44949087095382
Telefonaktiebolaget LM Ericsson,Information Technology,2022,48.7794625539175,64.2778574844572,91.0632978043548,87.9931655793725,0.13117,0.04737,0.6682374772264825
Temenos AG,Information Technology,2022,73.2416246911628,52.1745539612725,80.8460371627124,73.0432396043706,0.37520000000000003,0.1017,19.84116093606518
Teradyne Inc,Information Technology,2022,63.6342804019752,41.7331433998101,71.6725229831482,76.6525445456382,0.1925,0.1371,4.758026089805508
Texas Instruments Inc,Information Technology,2022,77.0590689513565,97.1710778709655,84.9721899133169,39.8680086605908,0.41159,0.2175,4.785843628440089
Tietoevry Oyj,Information Technology,2022,64.0475613135293,76.8409717489314,83.4676226538719,43.5484234234234,0.14009,0.0675,1.5518645406956024
Tokio Marine Holdings Inc,Financials,2022,66.3238833869096,79.4668429713649,77.884572703988,53.6700439290324,0.098,0.0137,0.4133606822239574
Tokyo Electron Ltd,Information Technology,2022,66.4128257200509,67.2325726862665,74.9947484403161,51.2689568721545,0.32299999999999995,0.297,14.979829678514669
Toronto-Dominion Bank,Financials,2022,72.7791108201805,93.2389592119985,83.4114679639663,53.8560299752323,0.14400000000000002,0.0075,0.3327060734110011
Travelers Companies Inc,Financials,2022,67.5856613405306,66.7519308378482,65.8714128707668,73.0821280607958,0.115,0.0254,0.3453603841030974
Trend Micro Inc,Information Technology,2022,62.6331451462794,38.8255444742786,75.322751448643,58.8677448847694,0.049,0.075,5.406101247647329
Trimble Inc,Information Technology,2022,60.8940234233492,69.1228096212273,82.9972034116508,39.4041491402638,0.1552,0.079,1.3873590785487404
Truist Financial Corp,Financials,2022,74.6309767529958,75.3785646070926,80.0272358078536,74.4754409042343,0.08509,0.009300000000000001,0.09197556248884373
Tryg A/S,Financials,2022,57.139107391587,78.5375923005122,56.3511447363814,53.3428446005268,0.1082,0.0395,1.8226422070665351
Tyler Technologies Inc,Information Technology,2022,59.8528755568497,40.9274080483252,62.2845633549285,63.4365624277281,0.12,0.07128999999999999,3.7661393712397064
UBS Group AG,Financials,2022,47.4865128049371,97.2844274191038,84.206959187102,86.8157008958625,0.005699999999999999,0.0003,0.05575952635786271
UniCredit SpA,Financials,2022,84.312615634533,91.1857596426491,75.6100618877338,94.1548717948718,0.149,0.01159,0.044534137158443114
Unipol Assicurazioni SpA,Financials,2022,82.1660183430356,92.4407403057274,82.6392936735369,78.891282051282,0.1007,0.021583159025869575,0.07436762303367456
United Overseas Bank Ltd,Financials,2022,70.6923086477865,90.2405035239075,79.5656158386989,51.2152777777778,0.1275,0.0111,0.34571400416838105
VZ Holding AG,Financials,2022,36.0607302832222,41.0551602797296,33.1593361644383,42.4175858319093,0.22189,3.216661372827284,71.03637877317678
"VeriSign, Inc",Information Technology,2022,51.5576508490836,15.3139295471115,54.772176235181,59.6788067723393,-0.47609999999999997,0.42979,12.023165237278445
Visa Inc,Financials,2022,54.4968435966916,49.9012185449564,76.0107719759864,60.9465222118622,0.49200000000000005,0.20768999999999999,176.55819821648237
W R Berkley Corp,Financials,2022,50.4830154176799,69.9268695941823,50.1173991571343,48.819162551421,0.18928999999999999,0.0378,0.4913988408677233
